3.499999999999999693e-05
4.223774242237649472e-05
5.097219671254353128e-05
6.151287186991770991e-05
7.423328107720668140e-05
8.958417729448374248e-05
1.081095258767118236e-04
1.304657802110228959e-04
1.574451434139305871e-04
1.900036403763350791e-04
2.292949949008427578e-04
2.767115123817694058e-04
3.339334167224978882e-04
4.029883897642563633e-04
4.863234230305981125e-04
5.868915278838525993e-04
7.082563767038047497e-04
8.547185830920278659e-04
1.031468095893133506e-03
1.244768107178094788e-03
1.502176991045071561e-03
1.812816137730923318e-03
2.187693173845889176e-03
2.640092022174115108e-03
3.186043622970325881e-03
3.844893996956454292e-03
4.639989779565378142e-03
5.599505518621200086e-03
6.757442051091373109e-03
8.154831336803799666e-03
9.841190442909797040e-03
1.187627620163364192e-02
1.433220271833148159e-02
1.729599676463341312e-02
2.087268160808124912e-02
2.518899855504029908e-02
3.039789808129731916e-02
3.668395969541398544e-02
4.426993258993534852e-02
5.342462885113310328e-02
6.447244892643499981e-02
7.780487688841676575e-02
9.389435283479036221e-02
1.133110139986174963e-01
1.367428977969114556e-01
1.650203227210086110e-01
1.991453110156402584e-01
2.403270957515049322e-01
2.900249704991395006e-01
3.499999999999999778e-01
