305.62,0.938952553
271.67,0.952555788
203.75,0.945810672
174.64,0.925538860
135.83,0.906543127
111.14,0.904650576
90.56,0.884492930
74.09,0.888828676
61.12,0.880441633
49.90,0.886426451
40.75,0.875984383
33.49,0.874866591
27.17,0.862658368
22.43,0.838480872
18.25,0.838878656
14.91,0.804197443
12.22,0.774543165
10.02,0.750395816
8.20,0.715803102
6.70,0.671780124
5.49,0.641241144
4.49,0.580920489
3.68,0.538180082
3.01,0.515847109
2.46,0.462386106
