-3.339788378944771807e+01
-2.783645417936557820e+01
-2.323680534559090205e+01
-1.943400616564946759e+01
-1.628608220526746919e+01
-1.283679000568385398e+01
-1.079933670369669763e+01
-9.100805366270249053e+00
-7.681357004480096506e+00
-6.492388281003577788e+00
-5.494328311129758724e+00
-4.654859927373209416e+00
-3.947500750611082410e+00
-3.150191250818341171e+00
-2.675944554623050031e+00
-2.274500324676044904e+00
-1.934277274533799051e+00
-1.645637963341596954e+00
-1.400541750270098085e+00
-1.192263324844907268e+00
-1.015163598171781034e+00
-8.141969179336668860e-01
-6.934789075551339721e-01
-5.907065591081892553e-01
-5.031973389479009739e-01
-4.286767044464499521e-01
-3.652130016780212318e-01
-3.111637609529708803e-01
-2.651311981666426010e-01
-2.259251308627468202e-01
