6.364631688683376970e-05
8.202872435917326428e-05
1.049257802180461109e-04
1.333265187982205196e-04
1.684285261529243783e-04
2.116817284453461386e-04
2.648412420245478986e-04
3.300311701232009525e-04
4.098216883821645764e-04
5.073242525280069384e-04
6.262974079488232114e-04
7.712883930518543750e-04
9.477948864566425324e-04
1.162462565090071264e-03
1.423323607450463621e-03
1.740084620579617240e-03
2.124474223305328115e-03
2.590662635225379328e-03
3.155768175735049544e-03
3.840468660710957827e-03
4.669739405541242956e-03
5.673744033923708990e-03
6.888910534103264913e-03
8.359238477088122218e-03
1.013783497382891689e-02
1.228883521666959862e-02
1.488967487876599258e-02
1.803384431048813893e-02
2.183421266046993783e-02
2.642703981489872428e-02
3.197681843166901017e-02
3.868211777161330300e-02
4.678263653996798943e-02
5.656771480598591501e-02
6.838660830831516657e-02
8.266091669224766292e-02
9.989945186029210167e-02
1.207163869330165062e-01
1.458530194208259856e-01
1.762040713191964370e-01
2.128494290213996110e-01
2.570924480749043894e-01
3.105061804659019487e-01
3.749891628878353478e-01
4.528327432839705513e-01
5.468023318579453562e-01
6.602354562099909119e-01
7.971600957665495590e-01
9.624374893298132116e-01
1.161934476848022202e+00
